journal_nlm_id	journal_abbrev	journal	delay_type	n_articles	median_delay	mean_delay	n_unique_dates	n_unique_years	n_unique_delays
101577885	Cerebrovasc Dis Extra	Cerebrovascular diseases extra	Acceptance	37	83	88.2973	32	3	33
101577885	Cerebrovasc Dis Extra	Cerebrovascular diseases extra	Publication	37	49	58.4595	33	2	29
101577886	J Epilepsy Res	Journal of epilepsy research	Acceptance	68	38	47.5	62	6	54
101577886	J Epilepsy Res	Journal of epilepsy research	Publication	68	60	80.5735	9	5	52
101577890	Clin Sarcoma Res	Clinical sarcoma research	Acceptance	90	65	83.4778	81	5	74
101577890	Clin Sarcoma Res	Clinical sarcoma research	Publication	90	11	28.9222	72	5	40
101577942	Quant Imaging Med Surg	Quantitative imaging in medicine and surgery	Acceptance	230	21	27.6957	159	5	71
101577999	Arch Plast Surg	Archives of plastic surgery	Acceptance	616	59	65.7305	425	5	156
101577999	Arch Plast Surg	Archives of plastic surgery	Publication	625	83	103.765	24	4	234
101578018	Biol Open	Biology open	Acceptance	205	48	60.9366	138	2	104
101578018	Biol Open	Biology open	Publication	204	31.5	34.0833	132	2	49
101578021	Adv Pharm Bull	Advanced pharmaceutical bulletin	Acceptance	284	41.5	61.0317	161	5	122
101578021	Adv Pharm Bull	Advanced pharmaceutical bulletin	Publication	284	110	119.669	30	5	145
101578022	Stem Cells Transl Med	Stem cells translational medicine	Acceptance	125	118	131.848	49	1	87
101578022	Stem Cells Transl Med	Stem cells translational medicine	Publication	125	52	55.872	51	1	54
101578235	Clin Med Insights Endocrinol Diabetes	Clinical medicine insights. Endocrinology and diabetes	Acceptance	20	51.5	59.6	19	3	19
101578235	Clin Med Insights Endocrinol Diabetes	Clinical medicine insights. Endocrinology and diabetes	Publication	20	36	38	19	2	18
101578264	Biosci Microbiota Food Health	Bioscience of microbiota, food and health	Acceptance	62	93.5	100.242	55	5	55
101578264	Biosci Microbiota Food Health	Bioscience of microbiota, food and health	Publication	61	127	114.984	25	4	48
101578294	Eur J Hosp Pharm Sci Pract	European journal of hospital pharmacy. Science and practice	Acceptance	7	107	127	6	4	7
101578294	Eur J Hosp Pharm Sci Pract	European journal of hospital pharmacy. Science and practice	Publication	6	31	31.1667	6	3	5
101578609	Nephrourol Mon	Nephro-urology monthly	Acceptance	262	30	40.3626	196	5	91
101578609	Nephrourol Mon	Nephro-urology monthly	Publication	260	114.5	130.608	93	4	160
101578790	Metabolites	Metabolites	Acceptance	209	58	66.9569	174	5	88
101578790	Metabolites	Metabolites	Publication	1	3	3	1	1	1
101578793	Physica B Condens Matter	Physica. B, Condensed matter	Acceptance	1	340	340	1	1	1
101578808	Plast Surg Int	Plastic surgery international	Acceptance	120	81	86.7083	106	7	78
101578808	Plast Surg Int	Plastic surgery international	Publication	121	31	41.5041	113	7	61
101578913	Aquat Biosyst	Aquatic biosystems	Acceptance	65	154	190.369	55	3	55
101578913	Aquat Biosyst	Aquatic biosystems	Publication	66	11	14.6212	61	4	26
101578936	Am J Stem Cells	American journal of stem cells	Acceptance	47	20	36.4043	44	5	37
101578936	Am J Stem Cells	American journal of stem cells	Publication	47	29	38.8723	16	5	36
101579321	Clin Kidney J	Clinical kidney journal	Acceptance	505	59	77.4158	353	5	183
101579321	Clin Kidney J	Clinical kidney journal	Publication	423	34	42.1395	261	4	86
101579614	Elife	eLife	Acceptance	1332	108	117.398	539	4	240
101579614	Elife	eLife	Publication	329	33	26.541	121	3	60
101579795	Infect Ecol Epidemiol	Infection ecology & epidemiology	Acceptance	103	113	120.767	93	5	85
101579795	Infect Ecol Epidemiol	Infection ecology & epidemiology	Publication	63	32	36.3968	56	4	32
101579831	Int J Appl Basic Med Res	International journal of applied & basic medical research	Acceptance	116	145	155.397	78	4	97
101580004	Oncogenesis	Oncogenesis	Acceptance	121	74	78.1157	84	3	84
101580011	CPT Pharmacometrics Syst Pharmacol	CPT: pharmacometrics & systems pharmacology	Acceptance	182	85.5	100.714	159	4	114
101580011	CPT Pharmacometrics Syst Pharmacol	CPT: pharmacometrics & systems pharmacology	Publication	70	58	74.1286	39	2	50
101580052	Health Promot Perspect	Health promotion perspectives	Acceptance	143	100	102.497	129	5	80
101580052	Health Promot Perspect	Health promotion perspectives	Publication	141	71	84.9787	11	5	102
101580185	Case Rep Gastrointest Med	Case reports in gastrointestinal medicine	Acceptance	230	42	53.5	201	5	90
101580185	Case Rep Gastrointest Med	Case reports in gastrointestinal medicine	Publication	230	23	28.3304	200	5	66
101580187	Case Rep Radiol	Case reports in radiology	Acceptance	246	45	55.4919	221	5	98
101580187	Case Rep Radiol	Case reports in radiology	Publication	246	22	29.3171	216	5	70
101580191	Case Rep Surg	Case reports in surgery	Acceptance	549	54	63.5082	424	5	136
101580191	Case Rep Surg	Case reports in surgery	Publication	549	21	25.8998	382	5	77
101580193	Case Rep Urol	Case reports in urology	Acceptance	384	46.5	54.1901	328	5	113
101580193	Case Rep Urol	Case reports in urology	Publication	384	22	28.0729	310	5	78
101580198	Trop Parasitol	Tropical parasitology	Acceptance	147	137	133.782	8	5	88
101580242	J Korean Assoc Oral Maxillofac Surg	Journal of the Korean Association of Oral and Maxillofacial Surgeons	Acceptance	158	53	59.1456	118	4	82
101580242	J Korean Assoc Oral Maxillofac Surg	Journal of the Korean Association of Oral and Maxillofacial Surgeons	Publication	158	68	81.8861	18	3	90
101580247	Mult Scler Relat Disord	Multiple sclerosis and related disorders	Acceptance	263	104	120.205	203	5	154
101580247	Mult Scler Relat Disord	Multiple sclerosis and related disorders	Publication	263	15	22.0342	193	5	62
101580419	Open Biol	Open biology	Acceptance	60	34	36.7833	54	2	32
101580444	Life (Basel)	Life (Basel, Switzerland)	Acceptance	194	53	61.0928	154	5	88
101580524	J Am Heart Assoc	Journal of the American Heart Association	Acceptance	92	68.5	75.163	66	2	66
101580524	J Am Heart Assoc	Journal of the American Heart Association	Publication	93	71	75.4516	6	1	51
101580575	Syst Rev	Systematic reviews	Acceptance	497	92	100.229	333	4	186
101580575	Syst Rev	Systematic reviews	Publication	499	16	19.8156	360	4	58
101580606	Biol Mood Anxiety Disord	Biology of mood & anxiety disorders	Acceptance	74	98.5	116.338	67	5	62
101580606	Biol Mood Anxiety Disord	Biology of mood & anxiety disorders	Publication	74	20	25.7703	64	5	40
101580610	Int J Pharm Investig	International journal of pharmaceutical investigation	Acceptance	16	41	43	13	2	16
101580716	FEBS Open Bio	FEBS open bio	Acceptance	360	56.5	60.9667	293	5	126
101580716	FEBS Open Bio	FEBS open bio	Publication	361	6	6.88366	272	5	19
101580775	J Public Health Res	Journal of public health research	Acceptance	104	84	83.0096	87	5	75
101580775	J Public Health Res	Journal of public health research	Publication	88	48.5	48.3068	53	4	55
101580780	J Neurol Surg B Skull Base	Journal of neurological surgery. Part B, Skull base	Acceptance	254	107.5	133.366	167	6	170
101580780	J Neurol Surg B Skull Base	Journal of neurological surgery. Part B, Skull base	Publication	210	95	129.476	94	4	111
101581018	Case Rep Ophthalmol Med	Case reports in ophthalmological medicine	Acceptance	278	46	56.4281	239	5	103
101581018	Case Rep Ophthalmol Med	Case reports in ophthalmological medicine	Publication	278	21	27.2266	213	5	67
101581025	Case Rep Anesthesiol	Case reports in anesthesiology	Acceptance	126	46	52.5556	114	5	65
101581025	Case Rep Anesthesiol	Case reports in anesthesiology	Publication	126	24	31.1032	113	5	53
101581030	Case Rep Pediatr	Case reports in pediatrics	Acceptance	303	49	56.0594	251	5	104
101581030	Case Rep Pediatr	Case reports in pediatrics	Publication	303	23	29.802	246	5	74
101581035	Case Rep Oncol Med	Case reports in oncological medicine	Acceptance	394	48	58.8325	319	5	120
101581035	Case Rep Oncol Med	Case reports in oncological medicine	Publication	394	22	27.3147	299	5	72
101581124	Respir Investig	Respiratory investigation	Acceptance	159	111	120.786	131	4	111
101581124	Respir Investig	Respiratory investigation	Publication	159	49	52.7736	136	4	61
101581236	J Korean Soc Appl Biol Chem	Journal of the Korean Society for Applied Biological Chemistry	Acceptance	1	94	94	1	1	1
101581236	J Korean Soc Appl Biol Chem	Journal of the Korean Society for Applied Biological Chemistry	Publication	1	19	19	1	1	1
101581250	Found Comut Math	Foundations of computational mathematics (New York, N.Y.)	Acceptance	1	407	407	1	1	1
101581250	Found Comut Math	Foundations of computational mathematics (New York, N.Y.)	Publication	1	36	36	1	1	1
101581293	J Anim Sci Biotechnol	Journal of animal science and biotechnology	Acceptance	211	128	130.91	174	4	142
101581293	J Anim Sci Biotechnol	Journal of animal science and biotechnology	Publication	214	10	13.5234	179	4	42
101581621	Mol Ther Nucleic Acids	Molecular therapy. Nucleic acids	Acceptance	156	67	87.2564	138	3	104
101581621	Mol Ther Nucleic Acids	Molecular therapy. Nucleic acids	Publication	1	53	53	1	1	1
101581623	Int J Burns Trauma	International journal of burns and trauma	Acceptance	87	32	40.8621	76	5	54
101581623	Int J Burns Trauma	International journal of burns and trauma	Publication	87	24	31.7931	21	5	50
101581657	RSC Adv	RSC advances	Acceptance	3	60	77.3333	3	2	3
101581657	RSC Adv	RSC advances	Publication	3	40	76.3333	3	2	3
101581949	Medwave	Medwave	Acceptance	98	51	53.7347	87	2	61
101582275	Addict Health	Addiction & health	Acceptance	132	92	94.5833	116	7	68
101582382	Korean J Orthod	Korean journal of orthodontics	Acceptance	152	94	111.349	124	5	105
101582382	Korean J Orthod	Korean journal of orthodontics	Publication	152	164.5	159.842	24	4	102
101582727	MRS Commun	MRS communications	Acceptance	1	55	55	1	1	1
101583209	Health Econ Rev	Health economics review	Acceptance	150	143	148.327	118	5	103
101583209	Health Econ Rev	Health economics review	Publication	149	15	25.7047	123	5	56
101583302	Case Rep Genet	Case reports in genetics	Acceptance	117	38	46.9915	115	5	62
101583302	Case Rep Genet	Case reports in genetics	Publication	117	27	35.4872	110	5	55
101583308	Case Rep Psychiatry	Case reports in psychiatry	Acceptance	155	54	57.6387	150	5	77
101583308	Case Rep Psychiatry	Case reports in psychiatry	Publication	155	20	28.0645	137	5	58
101583724	Philos Technol	Philosophy & technology	Acceptance	3	96	90	3	1	3
101583724	Philos Technol	Philosophy & technology	Publication	3	24	25.6667	3	1	3
101584158	Isr J Health Policy Res	Israel journal of health policy research	Acceptance	142	138.5	152.514	126	4	112
101584158	Isr J Health Policy Res	Israel journal of health policy research	Publication	151	23	39.7616	82	4	71
101584377	Restor Dent Endod	Restorative dentistry & endodontics	Acceptance	151	71	79.9007	136	4	97
101584377	Restor Dent Endod	Restorative dentistry & endodontics	Publication	151	57	65.1457	60	4	75
101584391	Glob Heart	Global heart	Acceptance	88	42	74.25	66	4	63
101584391	Glob Heart	Global heart	Publication	45	86	98.0444	16	4	33
101584839	Mol Imaging Radionucl Ther	Molecular imaging and radionuclide therapy	Acceptance	88	83.5	92.8409	78	5	70
101584839	Mol Imaging Radionucl Ther	Molecular imaging and radionuclide therapy	Publication	91	138	251.22	11	4	78
101585019	Jundishapur J Nat Pharm Prod	Jundishapur journal of natural pharmaceutical products	Acceptance	117	112	123.47	99	4	95
101585019	Jundishapur J Nat Pharm Prod	Jundishapur journal of natural pharmaceutical products	Publication	123	89	102.195	44	4	88
101585129	Andrology	Andrology	Acceptance	382	91	110.312	298	4	180
101585129	Andrology	Andrology	Publication	345	49	55.0986	152	4	83
101585280	Trauma Mon	Trauma monthly	Acceptance	161	61	82.1304	130	5	112
101585280	Trauma Mon	Trauma monthly	Publication	171	76	102.24	35	4	107
101585329	Rev Esp Med Nucl Imagen Mol	Revista espanola de medicina nuclear e imagen molecular	Acceptance	449	43	49.8062	362	5	113
101585329	Rev Esp Med Nucl Imagen Mol	Revista espanola de medicina nuclear e imagen molecular	Publication	409	58	78.2029	271	5	126
101585351	Ann Med Health Sci Res	Annals of medical and health sciences research	Acceptance	30	85.5	129.7	21	2	30
101585353	Case Rep Rheumatol	Case reports in rheumatology	Acceptance	174	45	52.5977	155	5	79
101585353	Case Rep Rheumatol	Case reports in rheumatology	Publication	174	22	30.4828	155	5	61
101585355	Case Rep Pulmonol	Case reports in pulmonology	Acceptance	159	53	62.1887	147	5	88
101585355	Case Rep Pulmonol	Case reports in pulmonology	Publication	159	21	26.6101	139	5	52
101585357	Case Rep Vasc Med	Case reports in vascular medicine	Acceptance	153	45	53.1111	144	5	72
101585357	Case Rep Vasc Med	Case reports in vascular medicine	Publication	153	23	28.8562	132	5	59
101585359	Front Cell Infect Microbiol	Frontiers in cellular and infection microbiology	Acceptance	565	68	74.7487	439	5	155
101585359	Front Cell Infect Microbiol	Frontiers in cellular and infection microbiology	Publication	568	20	20.7975	417	5	40
101585367	ISRN Ophthalmol	ISRN ophthalmology	Acceptance	76	36.5	39.6447	71	4	42
101585367	ISRN Ophthalmol	ISRN ophthalmology	Publication	76	39	42.4868	70	4	54
101585369	Comput Struct Biotechnol J	Computational and structural biotechnology journal	Acceptance	191	72	83.5288	120	5	106
101585369	Comput Struct Biotechnol J	Computational and structural biotechnology journal	Publication	190	11	17.7474	157	4	48
101585405	Int J Clin Pediatr Dent	International journal of clinical pediatric dentistry	Acceptance	243	52	58.3498	187	7	97
101585405	Int J Clin Pediatr Dent	International journal of clinical pediatric dentistry	Publication	239	140	164.126	16	6	153
101585411	Antimicrob Resist Infect Control	Antimicrobial resistance and infection control	Acceptance	157	102	114.42	120	4	109
101585411	Antimicrob Resist Infect Control	Antimicrobial resistance and infection control	Publication	162	15	19.6358	136	4	50
101585412	Anesth Pain Med	Anesthesiology and pain medicine	Acceptance	301	52	65.1395	250	5	138
101585412	Anesth Pain Med	Anesthesiology and pain medicine	Publication	300	96	103.887	92	5	169
101585484	Ann Palliat Med	Annals of palliative medicine	Acceptance	143	26	27.3776	113	5	59
101585639	Cilia	Cilia	Acceptance	57	104	138.614	52	5	50
101585639	Cilia	Cilia	Publication	59	24	36.1864	52	4	38
101585681	J Vac Sci Technol B Nanotechnol Microelectron	Journal of vacuum science and technology. B, Nanotechnology & microelectronics : materials, processing, measurement, & phenomena : JVST B	Acceptance	18	105.5	98.1667	18	7	18
101585681	J Vac Sci Technol B Nanotechnol Microelectron	Journal of vacuum science and technology. B, Nanotechnology & microelectronics : materials, processing, measurement, & phenomena : JVST B	Publication	18	21	26.3333	18	6	12
101585753	Am J Neurodegener Dis	American journal of neurodegenerative disease	Acceptance	64	26.5	32.2031	53	4	38
101585753	Am J Neurodegener Dis	American journal of neurodegenerative disease	Publication	64	22	23.875	19	4	35
101585990	Dermatol Pract Concept	Dermatology practical & conceptual	Acceptance	180	60.5	71.9444	141	6	111
101585990	Dermatol Pract Concept	Dermatology practical & conceptual	Publication	178	95	105.034	18	5	96
101586049	J Pediatric Infect Dis Soc	Journal of the Pediatric Infectious Diseases Society	Acceptance	257	99	104.249	185	5	143
101586049	J Pediatric Infect Dis Soc	Journal of the Pediatric Infectious Diseases Society	Publication	260	49	63.7923	179	4	99
101586057	Bone Joint Res	Bone & joint research	Acceptance	53	87	103.094	41	3	46
101586057	Bone Joint Res	Bone & joint research	Publication	48	29.5	32.4583	15	2	35
101586067	Acta Radiol Short Rep	Acta radiologica short reports	Acceptance	102	83	95.2745	79	4	78
101586067	Acta Radiol Short Rep	Acta radiologica short reports	Publication	100	53	75.51	68	4	69
101586220	Avicenna J Phytomed	Avicenna journal of phytomedicine	Acceptance	136	86	102.713	125	5	96
101586246	Bonekey Rep	BoneKEy reports	Acceptance	164	73	87.122	115	4	84
101586246	Bonekey Rep	BoneKEy reports	Publication	168	61	68.6488	99	4	76
101586617	J Appl Biomater Funct Mater	Journal of applied biomaterials & functional materials	Publication	124	189.5	218.226	59	4	94
101586663	Prev Nutr Food Sci	Preventive nutrition and food science	Acceptance	186	60.5	71.457	161	4	110
101586663	Prev Nutr Food Sci	Preventive nutrition and food science	Publication	61	50	53.5574	5	2	41
101586730	Clin Mol Hepatol	Clinical and molecular hepatology	Acceptance	153	62	72.0065	126	5	102
101586730	Clin Mol Hepatol	Clinical and molecular hepatology	Publication	156	51	144.609	15	4	95
101586778	Kidney Res Clin Pract	Kidney research and clinical practice	Acceptance	30	85.5	87.4333	24	2	28
101586778	Kidney Res Clin Pract	Kidney research and clinical practice	Publication	30	20.5	54.4	23	2	24
101586847	Intractable Rare Dis Res	Intractable & rare diseases research	Acceptance	107	28	39.3364	86	4	52
101586897	Adv Biomed Res	Advanced biomedical research	Acceptance	681	92	129.94	359	5	274
101586897	Adv Biomed Res	Advanced biomedical research	Publication	681	272	306.414	76	4	403
101587101	Cent European J Urol	Central European journal of urology	Acceptance	322	68.5	82.4783	240	6	139
101587101	Cent European J Urol	Central European journal of urology	Publication	320	109	114.969	37	5	144
101587157	Am J Clin Exp Immunol	American journal of clinical and experimental immunology	Acceptance	44	23.5	35.6364	41	4	33
101587157	Am J Clin Exp Immunol	American journal of clinical and experimental immunology	Publication	44	17.5	26.9318	15	4	32
